,room1_value,room3_value,room4_value,room1_on/off,room3_on/off,room5_on/off
1079,0.3814809322357178,0.3117615580558777,0.31873875856399536,1.0,0.0,0.0
1080,0.3814809322357178,0.2989886999130249,0.3023422360420227,1.0,0.0,0.0
1081,0.3389400839805603,0.2768321931362152,0.2724526822566986,1.0,0.0,0.0
1082,0.3389400839805603,0.26037782430648804,0.23683661222457886,1.0,0.0,0.0
1083,0.3389400839805603,0.23058173060417175,0.19992539286613464,1.0,0.0,0.0
1084,0.3389400839805603,0.20301544666290283,0.16784940659999847,1.0,0.0,0.0
1085,0.3389400839805603,0.1750870943069458,0.13622871041297913,1.0,0.0,0.0
1086,0.3389400839805603,0.1583065390586853,0.1160169392824173,1.0,0.0,0.0
1087,0.3389400839805603,0.15247362852096558,0.3389400839805603,1.0,0.0,0.0
1088,0.2900560796260834,-0.02587096206843853,0.3389400839805603,0.0,0.0,0.0
1089,0.2887391448020935,-0.052312880754470825,0.3389400839805603,0.0,0.0,0.0
1090,0.2951677441596985,-0.058871977031230927,0.3389400839805603,0.0,0.0,0.0
1091,0.29994380474090576,-0.07073940336704254,0.3389400839805603,0.0,0.0,0.0
1092,0.3039580285549164,-0.09279440343379974,0.3389400839805603,0.0,0.0,0.0
1093,0.3023953139781952,-0.11239714175462723,0.3389400839805603,0.0,0.0,0.0
1094,0.2978549897670746,-0.12081030011177063,0.3898230791091919,0.0,0.0,0.0
1095,0.3028452396392822,-0.1320287436246872,0.39676427841186523,0.0,0.0,0.0
1096,0.3044692873954773,-0.14490081369876862,0.3987939953804016,0.0,0.0,0.0
1097,0.30028533935546875,-0.1612546443939209,0.39971235394477844,0.0,0.0,0.0
1098,0.28881752490997314,-0.18618203699588776,0.39985841512680054,0.0,0.0,0.0
1099,0.3389400839805603,-0.06992244720458984,0.40017199516296387,1.0,0.0,0.0
1100,0.3389400839805603,-0.06509409844875336,0.2567472457885742,1.0,0.0,0.0
1101,0.3389400839805603,-0.08261805772781372,0.1481827199459076,1.0,0.0,0.0
1102,0.3389400839805603,-0.10258951783180237,0.0974147692322731,1.0,0.0,0.0
1103,0.3389400839805603,-0.12031297385692596,0.06046685948967934,1.0,0.0,0.0
1104,0.3389400839805603,-0.13006815314292908,0.036766327917575836,1.0,0.0,0.0
1105,0.3389400839805603,-0.12992554903030396,0.026684951037168503,1.0,0.0,0.0
1106,0.3389400839805603,-0.12696513533592224,0.01977456733584404,1.0,0.0,0.0
1107,0.3389400839805603,-0.1265818178653717,0.009089665487408638,1.0,0.0,0.0
1108,0.3524869978427887,-0.12604470551013947,-0.0010903625516220927,0.0,0.0,0.0
1109,0.35348066687583923,-0.13195908069610596,-0.015802891924977303,0.0,0.0,0.0
1110,0.35261183977127075,-0.14025548100471497,-0.035262808203697205,0.0,0.0,0.0
1111,0.33710068464279175,-0.15104374289512634,0.3389400839805603,0.0,0.0,0.0
1112,0.20094957947731018,-0.26889386773109436,0.3389400839805603,0.0,0.0,0.0
1113,0.1963137984275818,-0.2797468602657318,0.3389400839805603,0.0,0.0,0.0
1114,0.2117103636264801,-0.2774032950401306,0.3389400839805603,0.0,0.0,0.0
1115,0.2360779047012329,-0.27648916840553284,0.3389400839805603,0.0,0.0,0.0
1116,0.2643333673477173,-0.2898896336555481,0.3389400839805603,0.0,0.0,0.0
1117,0.29907914996147156,-0.2812654376029968,0.3389400839805603,0.0,0.0,0.0
1118,0.32396331429481506,-0.23464003205299377,0.3902541399002075,0.0,0.0,0.0
1119,0.3389400839805603,-0.1799997091293335,0.40753763914108276,1.0,0.0,0.0
1120,0.12491130083799362,-0.13414007425308228,-0.11916494369506836,1.0,0.0,0.0
1121,0.12491130083799362,-0.10337047278881073,-0.11916494369506836,1.0,0.0,0.0
1122,0.12491130083799362,-0.12072409689426422,-0.11916494369506836,1.0,0.0,0.0
1123,0.12491130083799362,0.007288619875907898,-0.11916494369506836,1.0,0.0,0.0
1124,0.12491130083799362,0.015370532870292664,-0.11916494369506836,1.0,0.0,0.0
1125,0.12491130083799362,-0.0023861820809543133,-0.11916494369506836,1.0,0.0,0.0
1126,0.12491130083799362,-0.0230022631585598,-0.11916494369506836,1.0,0.0,0.0
1127,0.12491130083799362,-0.04071097448468208,-0.11916494369506836,1.0,0.0,0.0
1128,0.12491130083799362,-0.052879415452480316,-0.11916494369506836,1.0,0.0,0.0
1129,0.12491130083799362,-0.06570602208375931,-0.11916494369506836,1.0,0.0,0.0
1130,0.12491130083799362,-0.08008711040019989,-0.11916494369506836,1.0,0.0,0.0
1131,0.12491130083799362,-0.09965553134679794,-0.11916494369506836,1.0,0.0,0.0
1132,0.12491130083799362,-0.11715524643659592,-0.11916494369506836,1.0,0.0,0.0
1133,0.33304810523986816,-0.13087520003318787,-0.10465414822101593,0.0,0.0,0.0
1134,0.33908194303512573,-0.1317528337240219,-0.09784919023513794,0.0,0.0,0.0
1135,0.3253767192363739,-0.10388001054525375,0.3389400839805603,0.0,0.0,0.0
1136,0.25650754570961,0.08713185787200928,0.3389400839805603,0.0,0.0,0.0
1137,0.3107856512069702,0.30551889538764954,0.3389400839805603,0.0,0.0,0.0
1138,0.33720195293426514,0.3389400839805603,0.3389400839805603,0.0,1.0,1.0
1139,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1140,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1141,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1142,0.12491130083799362,0.3389400839805603,0.12491130083799362,1.0,1.0,1.0
1143,0.12491130083799362,0.3814809322357178,0.12491130083799362,1.0,1.0,1.0
1144,0.12491130083799362,0.3814809322357178,0.12491130083799362,1.0,1.0,1.0
1145,0.12491130083799362,0.3814809322357178,0.12491130083799362,1.0,1.0,1.0
1146,0.12491130083799362,0.3814809322357178,0.12491130083799362,1.0,1.0,1.0
1147,0.12491130083799362,0.3814809322357178,0.12491130083799362,1.0,1.0,1.0
1148,0.12491130083799362,0.42238864302635193,0.12491130083799362,1.0,0.0,0.0
1149,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1150,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1151,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1152,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1153,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1154,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1155,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1156,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1157,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1158,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1159,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1160,0.3588162064552307,0.3758643865585327,-0.11916494369506836,0.0,0.0,0.0
1161,0.35692667961120605,0.37591755390167236,-0.11916494369506836,0.0,0.0,0.0
1162,0.3586186170578003,0.3780255913734436,-0.11916494369506836,0.0,0.0,0.0
1163,0.36081117391586304,0.3797904849052429,-0.11916494369506836,0.0,0.0,0.0
1164,0.3638477027416229,0.3809374272823334,-0.11916494369506836,0.0,0.0,0.0
1165,0.36619073152542114,0.3814809322357178,-0.11916494369506836,0.0,1.0,1.0
1166,0.36756259202957153,0.3814809322357178,-0.11916494369506836,0.0,1.0,1.0
1167,0.3665907680988312,0.3814809322357178,-0.11916494369506836,0.0,1.0,1.0
1168,0.3635691702365875,0.38073211908340454,-0.11916494369506836,0.0,0.0,0.0
1169,0.359176367521286,0.3752742409706116,-0.11916494369506836,0.0,0.0,0.0
1170,0.3544173240661621,0.3681289255619049,-0.11916494369506836,0.0,0.0,0.0
1171,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1172,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1173,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1174,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1175,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1176,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1177,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1178,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1179,0.3814809322357178,0.3810614347457886,-0.11916494369506836,1.0,0.0,0.0
1180,0.3389400839805603,0.3790620267391205,0.07807724922895432,1.0,0.0,0.0
1181,0.3389400839805603,0.3797094225883484,0.10050909221172333,1.0,0.0,0.0
1182,0.3389400839805603,0.380668044090271,0.11019571870565414,1.0,0.0,0.0
1183,0.3389400839805603,0.38598430156707764,0.3797844648361206,1.0,0.0,0.0
1184,0.3389400839805603,0.3733616769313812,0.4009789228439331,1.0,0.0,0.0
1185,0.3389400839805603,0.3812195062637329,0.41371917724609375,1.0,0.0,0.0
1186,0.3389400839805603,0.39149993658065796,0.4238662123680115,1.0,0.0,0.0
1187,0.3389400839805603,0.3984273076057434,0.4238662123680115,1.0,0.0,0.0
1188,0.3389400839805603,0.39726048707962036,0.4238662123680115,1.0,0.0,0.0
1189,0.3389400839805603,0.4046972990036011,0.4238662123680115,1.0,0.0,0.0
1190,0.12491130083799362,0.42223697900772095,0.12491130083799362,1.0,0.0,0.0
1191,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1192,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1193,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1194,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1195,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1196,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1197,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1198,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1199,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1200,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1201,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1202,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1203,0.12491130083799362,0.42186757922172546,0.12491130083799362,1.0,0.0,0.0
1204,0.3389400839805603,0.4174414873123169,0.2781648635864258,1.0,0.0,0.0
1205,0.3389400839805603,0.4120703935623169,0.28207653760910034,1.0,0.0,0.0
1206,0.3389400839805603,0.41121798753738403,0.2863505482673645,1.0,0.0,0.0
1207,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1208,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1209,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1210,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1211,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1212,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1213,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1214,0.4344618320465088,0.4660797715187073,0.3389400839805603,0.0,1.0,1.0
1215,0.46408766508102417,0.4660797715187073,0.3389400839805603,0.0,1.0,1.0
1216,0.4649752974510193,0.4660797715187073,0.3389400839805603,0.0,1.0,1.0
1217,0.4640408754348755,0.4660797715187073,0.3389400839805603,0.0,1.0,1.0
1218,0.4591243267059326,0.4660797715187073,0.3389400839805603,0.0,1.0,1.0
1219,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1220,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1221,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1222,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1223,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1224,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1225,0.4660797715187073,0.4660797715187073,0.3389400839805603,1.0,1.0,1.0
1226,0.3814809322357178,0.12491130083799362,0.3811071217060089,1.0,1.0,1.0
1227,0.3814809322357178,0.12491130083799362,0.3839997947216034,1.0,1.0,1.0
1228,0.3814809322357178,0.12491130083799362,0.3828608989715576,1.0,1.0,1.0
1229,0.3814809322357178,0.12491130083799362,0.3819095492362976,1.0,1.0,1.0
1230,0.3814809322357178,0.12491130083799362,0.3829646706581116,1.0,1.0,1.0
1231,0.3814809322357178,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1232,0.3814809322357178,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1233,0.3814809322357178,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1234,0.3814809322357178,0.12491130083799362,0.4660797715187073,1.0,1.0,1.0
1235,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1236,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1237,0.3389400839805603,0.12491130083799362,0.4238662123680115,1.0,1.0,1.0
1238,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1239,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1240,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1241,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1242,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1243,0.3814809322357178,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1244,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1245,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1246,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1247,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1248,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1249,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1250,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1251,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1252,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1253,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1254,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1255,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1256,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1257,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1258,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1259,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1260,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1261,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1262,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1263,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1264,0.3804473280906677,0.3814809322357178,-0.11916494369506836,0.0,1.0,1.0
1265,0.3759496808052063,0.3765225410461426,-0.11916494369506836,0.0,0.0,0.0
1266,0.3697655200958252,0.3678627014160156,-0.11916494369506836,0.0,0.0,0.0
1267,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1268,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1269,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1270,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1271,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1272,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1273,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1274,0.3814809322357178,0.3798114061355591,-0.11916494369506836,1.0,0.0,0.0
1275,0.3389400839805603,0.3746997117996216,0.0940302312374115,1.0,0.0,0.0
1276,0.3389400839805603,0.3717133402824402,0.1005212813615799,1.0,0.0,0.0
1277,0.3389400839805603,0.3678481876850128,0.083053357899189,1.0,0.0,0.0
1278,0.3389400839805603,0.36653071641921997,0.07951012253761292,1.0,0.0,0.0
1279,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1280,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1281,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1282,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1283,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1284,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1285,0.3389400839805603,0.3389400839805603,0.4238662123680115,1.0,1.0,1.0
1286,0.3389400839805603,0.3389400839805603,0.4238662123680115,1.0,1.0,1.0
1287,0.4238662123680115,0.3814809322357178,0.4238662123680115,1.0,1.0,1.0
1288,0.4238662123680115,0.3814809322357178,0.4238662123680115,1.0,1.0,1.0
1289,0.3389400839805603,0.3814809322357178,0.4660797715187073,1.0,1.0,1.0
1290,0.42977309226989746,0.3389400839805603,0.3389400839805603,0.0,1.0,1.0
1291,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1292,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1293,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1294,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1295,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1296,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1297,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1298,0.3814809322357178,0.3814809322357178,-0.11916494369506836,1.0,1.0,1.0
1299,0.12491130083799362,0.3814809322357178,0.1876409351825714,1.0,1.0,1.0
1300,0.12491130083799362,0.38062214851379395,0.19102543592453003,1.0,0.0,0.0
1301,0.12491130083799362,0.3757745623588562,0.16368737816810608,1.0,0.0,0.0
1302,0.12491130083799362,0.37466514110565186,0.15943048894405365,1.0,0.0,0.0
1303,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1304,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1305,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1306,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1307,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1308,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1309,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1310,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1311,0.4218014180660248,0.3389400839805603,0.3814809322357178,0.0,1.0,1.0
1312,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1313,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1314,0.4238662123680115,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1315,0.3389400839805603,0.3389400839805603,0.3389400839805603,1.0,1.0,1.0
1316,0.4570513665676117,0.3389400839805603,0.12491130083799362,0.0,1.0,1.0
1317,0.46275392174720764,0.3389400839805603,0.12491130083799362,0.0,1.0,1.0
1318,0.4588671922683716,0.3389400839805603,0.12491130083799362,0.0,1.0,1.0
1319,0.4553544521331787,0.3389400839805603,0.12491130083799362,0.0,1.0,1.0
1320,0.4517729878425598,0.12491130083799362,0.3582768440246582,0.0,1.0,1.0
1321,0.45061585307121277,0.12491130083799362,0.3602306544780731,0.0,1.0,1.0
1322,0.4489101767539978,0.12491130083799362,0.35550257563591003,0.0,1.0,1.0
1323,0.44634854793548584,0.12491130083799362,0.3495839238166809,0.0,1.0,1.0
1324,0.4432099163532257,0.12491130083799362,0.34327012300491333,0.0,1.0,1.0
1325,0.4415002763271332,0.3630197048187256,0.33928000926971436,0.0,0.0,0.0
1326,0.12491130083799362,0.3764305114746094,0.3389400839805603,1.0,0.0,0.0
1327,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1328,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1329,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1330,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1331,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1332,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1333,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1334,0.12491130083799362,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1335,0.12491130083799362,0.4238662123680115,0.12491130083799362,1.0,1.0,1.0
1336,0.12491130083799362,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1337,0.12491130083799362,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1338,0.3389400839805603,0.44957461953163147,0.3389400839805603,1.0,0.0,0.0
1339,0.12491130083799362,-0.11916494369506836,0.4660797715187073,1.0,1.0,1.0
1340,0.4238662123680115,0.4238662123680115,0.4404040575027466,1.0,1.0,1.0
1341,0.4238662123680115,0.4238662123680115,0.43244218826293945,1.0,1.0,1.0
1342,0.4238662123680115,0.4238662123680115,0.4289398789405823,1.0,1.0,1.0
1343,0.4238662123680115,0.4238662123680115,0.42768168449401855,1.0,1.0,1.0
1344,0.4238662123680115,0.4238662123680115,0.42759430408477783,1.0,1.0,1.0
1345,0.4238662123680115,0.4238662123680115,0.42686164379119873,1.0,1.0,1.0
1346,0.4238662123680115,0.4238662123680115,0.4243322014808655,1.0,1.0,1.0
1347,0.4238662123680115,0.4238662123680115,0.4197465777397156,1.0,1.0,1.0
1348,0.3389400839805603,0.3814809322357178,0.4138200879096985,1.0,1.0,1.0
1349,0.3389400839805603,0.3814809322357178,0.4065808057785034,1.0,1.0,1.0
1350,0.3389400839805603,0.3814809322357178,0.3998103141784668,1.0,1.0,1.0
1351,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1352,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1353,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1354,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1355,0.3389400839805603,0.3814809322357178,0.3814809322357178,1.0,1.0,1.0
1356,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1357,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1358,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1359,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1360,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1361,0.3814809322357178,0.4193059206008911,-0.11916494369506836,1.0,0.0,0.0
1362,0.3814809322357178,0.41194188594818115,-0.11916494369506836,1.0,0.0,0.0
1363,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1364,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1365,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1366,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1367,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1368,0.3814809322357178,0.4238662123680115,-0.11916494369506836,1.0,1.0,1.0
1369,0.3814809322357178,0.42383986711502075,-0.11916494369506836,1.0,0.0,0.0
1370,0.3814809322357178,0.4211047291755676,-0.11916494369506836,1.0,0.0,0.0
1371,0.3814809322357178,0.41777288913726807,-0.11916494369506836,1.0,0.0,0.0
1372,0.3814809322357178,0.41421109437942505,-0.11916494369506836,1.0,0.0,0.0
1373,0.3814809322357178,0.4114226698875427,-0.11916494369506836,1.0,0.0,0.0
1374,0.3814809322357178,0.4096822142601013,-0.11916494369506836,1.0,0.0,0.0
1375,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1376,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1377,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1378,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1379,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1380,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1381,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1382,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1383,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1384,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1385,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1386,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1387,0.3389400839805603,0.3814809322357178,0.3389400839805603,1.0,1.0,1.0
1388,0.3814809322357178,0.3814809322357178,0.3727414608001709,1.0,1.0,1.0
1389,0.3389400839805603,0.4238662123680115,0.3723333477973938,1.0,1.0,1.0
1390,0.3389400839805603,0.4238662123680115,0.3686578869819641,1.0,1.0,1.0
1391,0.3389400839805603,0.4238662123680115,0.36437660455703735,1.0,1.0,1.0
1392,0.3389400839805603,0.4238662123680115,0.3598548471927643,1.0,1.0,1.0
1393,0.3389400839805603,0.4238662123680115,0.3560096323490143,1.0,1.0,1.0
1394,0.3389400839805603,0.42361152172088623,0.3521515727043152,1.0,0.0,0.0
1395,0.3389400839805603,0.42049312591552734,0.34819525480270386,1.0,0.0,0.0
1396,0.3389400839805603,0.41757291555404663,0.3449919521808624,1.0,0.0,0.0
1397,0.3389400839805603,0.41456329822540283,0.3418416976928711,1.0,0.0,0.0
1398,0.3389400839805603,0.41418808698654175,0.34140804409980774,1.0,0.0,0.0
1399,0.3389400839805603,0.4193233847618103,0.12491130083799362,1.0,0.0,0.0
1400,0.3389400839805603,0.3984513580799103,0.3814809322357178,1.0,0.0,0.0
1401,0.3389400839805603,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1402,0.3389400839805603,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1403,0.3389400839805603,0.3389400839805603,0.3814809322357178,1.0,1.0,1.0
1404,0.3389400839805603,0.12491130083799362,0.3814809322357178,1.0,1.0,1.0
1405,0.3389400839805603,0.3814809322357178,0.4238662123680115,1.0,1.0,1.0
1406,0.3389400839805603,0.3814809322357178,0.4238662123680115,1.0,1.0,1.0
